dataset	signature	seed	product_rf_f1-micro	sklearn_rf_f1-micro	product_rf_f1-macro	sklearn_rf_f1-macro	product_rf_accuracy	sklearn_rf_accuracy	product_rf_time	sklearn_rf_time
gaussian	H16	330	0.61	0.605	0.5831815190491954	0.5831434066538091	0.61	0.605	0.408524751663208	0.03324484825134277
gaussian	S16	331	0.545	0.545	0.46320792630379476	0.4710620928048432	0.545	0.545	0.4161717891693115	0.03240156173706055
gaussian	S16	332	0.57	0.545	0.5018592794158914	0.47149621212121207	0.57	0.545	0.403836727142334	0.032468557357788086
gaussian	S16	333	0.52	0.44	0.4768433155623559	0.4194305255752475	0.52	0.44	0.396958589553833	0.03341388702392578
gaussian	S16	334	0.555	0.5	0.4557836393739194	0.3722946559361819	0.555	0.5	0.4008336067199707	0.03297114372253418
gaussian	S16	335	0.495	0.52	0.4877705461432242	0.5029551562290198	0.495	0.52	0.4101567268371582	0.032666683197021484
gaussian	S16	336	0.515	0.475	0.46148204765951084	0.4327659946101053	0.515	0.475	0.39455628395080566	0.03536415100097656
gaussian	S16	337	0.525	0.49	0.5097885003909413	0.48231891541538163	0.525	0.49	0.4133107662200928	0.03277254104614258
gaussian	S16	338	0.475	0.495	0.3557727153194339	0.415504896476319	0.475	0.495	0.37740659713745117	0.0333256721496582
gaussian	S16	339	0.54	0.51	0.43930690836940844	0.39094303210223974	0.54	0.51	0.34846067428588867	0.033295631408691406
gaussian	S16	340	0.545	0.505	0.5354231957235525	0.4846566276583491	0.545	0.505	0.40306663513183594	0.03280782699584961
gaussian	S16	341	0.525	0.49	0.4498072884760828	0.41180624775249636	0.525	0.49	0.38369011878967285	0.0345919132232666
gaussian	S16	342	0.56	0.515	0.5531209853220194	0.4826582679109306	0.56	0.515	0.4091458320617676	0.03238987922668457
gaussian	S16	343	0.545	0.565	0.444896820836133	0.5162204898733543	0.545	0.565	0.39031076431274414	0.03272724151611328
gaussian	S16	344	0.525	0.52	0.4546367591869742	0.4581801868062578	0.525	0.52	0.40153956413269043	0.03404736518859863
