dim,signature,max_depth,trial,product_rf_accuracy,sklearn_rf_accuracy,tangent_rf_accuracy,ensemble_accuracy
256,HS,13,9,0.896,0.928,0.966,0.83
256,HS,14,9,0.892,0.928,0.966,0.83
256,HS,15,9,0.892,0.928,0.966,0.83
256,HS,16,9,0.892,0.928,0.966,0.83
256,HS,17,9,0.892,0.928,0.966,0.83
256,HS,18,9,0.892,0.928,0.966,0.83
256,HS,19,9,0.892,0.928,0.966,0.83
128,H,1,0,0.626,0.578,0.546,0.364
128,H,2,0,0.758,0.758,0.74,0.592
128,H,3,0,0.94,0.942,0.962,0.738
128,H,4,0,0.986,0.978,0.988,0.868
128,H,5,0,0.982,0.982,0.988,0.906
128,H,6,0,0.984,0.988,0.99,0.912
128,H,7,0,0.99,0.984,0.992,0.92
128,H,8,0,0.996,0.978,0.994,0.916
128,H,9,0,0.992,0.978,0.992,0.918
128,H,10,0,0.99,0.974,0.992,0.92
128,H,11,0,0.99,0.974,0.992,0.92
128,H,12,0,0.99,0.974,0.992,0.92
128,H,13,0,0.99,0.974,0.992,0.92
128,H,14,0,0.99,0.974,0.992,0.92
128,H,15,0,0.99,0.974,0.992,0.92
128,H,16,0,0.99,0.974,0.992,0.92
128,H,17,0,0.99,0.974,0.992,0.92
128,H,18,0,0.99,0.974,0.992,0.92
128,H,19,0,0.99,0.974,0.992,0.92
128,H,1,1,0.766,0.564,0.768,0.41
128,H,2,1,0.812,0.8,0.832,0.67
128,H,3,1,0.91,0.926,0.902,0.844
128,H,4,1,0.982,0.958,0.972,0.872
128,H,5,1,0.992,0.98,0.986,0.884
128,H,6,1,0.994,0.986,0.998,0.886
128,H,7,1,0.992,0.99,0.99,0.89
128,H,8,1,0.994,0.984,0.996,0.892
128,H,9,1,0.992,0.99,0.994,0.894
128,H,10,1,0.992,0.99,0.994,0.894
128,H,11,1,0.992,0.99,0.994,0.894
128,H,12,1,0.992,0.99,0.994,0.894
128,H,13,1,0.992,0.99,0.994,0.894
128,H,14,1,0.992,0.99,0.994,0.894
128,H,15,1,0.992,0.99,0.994,0.894
128,H,16,1,0.992,0.99,0.994,0.894
128,H,17,1,0.992,0.99,0.994,0.894
128,H,18,1,0.992,0.99,0.994,0.894
128,H,19,1,0.992,0.99,0.994,0.894
128,H,1,2,0.594,0.43,0.444,0.338
128,H,2,2,0.848,0.758,0.752,0.52
128,H,3,2,0.936,0.946,0.912,0.628
128,H,4,2,0.988,0.984,0.992,0.732
128,H,5,2,1.0,0.982,0.996,0.832
128,H,6,2,1.0,0.984,0.992,0.878
128,H,7,2,0.998,0.988,0.996,0.888
128,H,8,2,0.998,0.984,0.998,0.896
128,H,9,2,0.996,0.99,0.994,0.898
128,H,10,2,0.996,0.99,0.992,0.9
128,H,11,2,0.996,0.99,0.992,0.9
128,H,12,2,0.996,0.99,0.992,0.9
128,H,13,2,0.996,0.99,0.992,0.9
128,H,14,2,0.996,0.99,0.992,0.9
128,H,15,2,0.996,0.99,0.992,0.9
128,H,16,2,0.996,0.99,0.992,0.9
128,H,17,2,0.996,0.99,0.992,0.9
128,H,18,2,0.996,0.99,0.992,0.9
128,H,19,2,0.996,0.99,0.992,0.9
128,H,1,3,0.704,0.702,0.69,0.57
128,H,2,3,0.848,0.856,0.852,0.71
128,H,3,3,0.948,0.948,0.946,0.798
128,H,4,3,0.97,0.97,0.982,0.878
128,H,5,3,0.974,0.986,0.988,0.886
128,H,6,3,0.984,0.984,0.992,0.892
128,H,7,3,0.982,0.984,0.988,0.896
128,H,8,3,0.988,0.984,0.992,0.904
128,H,9,3,0.986,0.984,0.99,0.904
128,H,10,3,0.986,0.984,0.99,0.904
128,H,11,3,0.986,0.984,0.99,0.904
128,H,12,3,0.986,0.984,0.99,0.904
128,H,13,3,0.986,0.984,0.99,0.904
128,H,14,3,0.986,0.984,0.99,0.904
128,H,15,3,0.986,0.984,0.99,0.904
128,H,16,3,0.986,0.984,0.99,0.904
128,H,17,3,0.986,0.984,0.99,0.904
128,H,18,3,0.986,0.984,0.99,0.904
128,H,19,3,0.986,0.984,0.99,0.904
128,H,1,4,0.41,0.41,0.412,0.39
128,H,2,4,0.666,0.75,0.814,0.464
128,H,3,4,0.888,0.842,0.872,0.52
128,H,4,4,0.966,0.928,0.918,0.64
128,H,5,4,0.976,0.974,0.984,0.758
128,H,6,4,0.986,0.978,0.99,0.852
128,H,7,4,0.994,0.98,0.994,0.89
128,H,8,4,0.994,0.98,0.992,0.89
128,H,9,4,0.992,0.978,0.994,0.894
128,H,10,4,0.994,0.982,0.992,0.892
128,H,11,4,0.992,0.98,0.992,0.892
128,H,12,4,0.99,0.98,0.992,0.892
128,H,13,4,0.99,0.98,0.992,0.892
128,H,14,4,0.99,0.98,0.992,0.892
128,H,15,4,0.99,0.98,0.992,0.892
128,H,16,4,0.99,0.98,0.992,0.892
128,H,17,4,0.99,0.98,0.992,0.892
128,H,18,4,0.99,0.98,0.992,0.892
128,H,19,4,0.99,0.98,0.992,0.892
128,H,1,5,0.67,0.632,0.764,0.476
128,H,2,5,0.87,0.872,0.9,0.596
128,H,3,5,0.942,0.94,0.944,0.718
128,H,4,5,0.956,0.944,0.956,0.868
128,H,5,5,0.968,0.966,0.98,0.896
128,H,6,5,0.972,0.966,0.982,0.9
128,H,7,5,0.974,0.964,0.982,0.9
128,H,8,5,0.974,0.97,0.98,0.906
128,H,9,5,0.974,0.97,0.982,0.906
128,H,10,5,0.974,0.972,0.98,0.906
128,H,11,5,0.974,0.972,0.982,0.906
128,H,12,5,0.974,0.972,0.982,0.906
128,H,13,5,0.974,0.972,0.982,0.906
128,H,14,5,0.974,0.972,0.982,0.906
128,H,15,5,0.974,0.972,0.982,0.906
128,H,16,5,0.974,0.972,0.982,0.906
128,H,17,5,0.974,0.972,0.982,0.906
128,H,18,5,0.974,0.972,0.982,0.906
128,H,19,5,0.974,0.972,0.982,0.906
128,H,1,6,0.738,0.716,0.714,0.42
128,H,2,6,0.888,0.808,0.85,0.562
128,H,3,6,0.93,0.942,0.952,0.722
128,H,4,6,0.96,0.976,0.984,0.858
128,H,5,6,0.988,0.984,0.99,0.908
128,H,6,6,0.994,0.99,0.994,0.93
128,H,7,6,0.992,0.986,0.99,0.942
128,H,8,6,0.992,0.99,0.998,0.944
128,H,9,6,0.986,0.99,0.996,0.944
128,H,10,6,0.986,0.988,0.996,0.95
128,H,11,6,0.986,0.988,0.996,0.95
128,H,12,6,0.986,0.988,0.996,0.95
128,H,13,6,0.986,0.988,0.996,0.95
128,H,14,6,0.986,0.988,0.996,0.95
128,H,15,6,0.986,0.988,0.996,0.95
128,H,16,6,0.986,0.988,0.996,0.95
128,H,17,6,0.986,0.988,0.996,0.95
128,H,18,6,0.986,0.988,0.996,0.95
128,H,19,6,0.986,0.988,0.996,0.95
128,H,1,7,0.486,0.486,0.376,0.37
128,H,2,7,0.812,0.736,0.812,0.648
128,H,3,7,0.938,0.922,0.93,0.824
128,H,4,7,0.974,0.962,0.982,0.844
128,H,5,7,0.992,0.98,0.984,0.868
128,H,6,7,0.996,0.988,0.996,0.886
128,H,7,7,0.996,0.99,0.994,0.894
128,H,8,7,0.998,0.996,0.998,0.9
128,H,9,7,0.996,0.996,0.996,0.9
128,H,10,7,0.996,0.996,0.996,0.9
128,H,11,7,0.996,0.996,0.996,0.9
128,H,12,7,0.996,0.996,0.996,0.9
128,H,13,7,0.996,0.996,0.996,0.9
128,H,14,7,0.996,0.996,0.996,0.9
128,H,15,7,0.996,0.996,0.996,0.9
128,H,16,7,0.996,0.996,0.996,0.9
128,H,17,7,0.996,0.996,0.996,0.9
128,H,18,7,0.996,0.996,0.996,0.9
128,H,19,7,0.996,0.996,0.996,0.9
128,H,1,8,0.782,0.724,0.616,0.344
128,H,2,8,0.838,0.84,0.828,0.646
128,H,3,8,0.962,0.926,0.914,0.836
128,H,4,8,0.98,0.976,0.974,0.868
128,H,5,8,0.988,0.986,0.992,0.88
128,H,6,8,0.99,0.98,0.988,0.882
128,H,7,8,0.99,0.988,0.994,0.882
128,H,8,8,0.992,0.99,0.994,0.88
128,H,9,8,0.992,0.994,0.996,0.88
128,H,10,8,0.99,0.994,0.99,0.88
128,H,11,8,0.99,0.994,0.99,0.88
128,H,12,8,0.99,0.994,0.99,0.88
128,H,13,8,0.99,0.994,0.99,0.88
128,H,14,8,0.99,0.994,0.99,0.88
128,H,15,8,0.99,0.994,0.99,0.88
128,H,16,8,0.99,0.994,0.99,0.88
128,H,17,8,0.99,0.994,0.99,0.88
128,H,18,8,0.99,0.994,0.99,0.88
128,H,19,8,0.99,0.994,0.99,0.88
128,H,1,9,0.556,0.558,0.696,0.358
128,H,2,9,0.778,0.774,0.792,0.568
128,H,3,9,0.906,0.89,0.902,0.732
128,H,4,9,0.968,0.95,0.984,0.808
128,H,5,9,0.986,0.982,0.982,0.854
128,H,6,9,0.988,0.978,0.988,0.896
128,H,7,9,0.988,0.978,0.986,0.896
128,H,8,9,0.988,0.982,0.988,0.906
128,H,9,9,0.99,0.984,0.992,0.912
128,H,10,9,0.99,0.984,0.992,0.91
128,H,11,9,0.99,0.984,0.992,0.91
128,H,12,9,0.99,0.984,0.992,0.91
128,H,13,9,0.99,0.984,0.992,0.912
128,H,14,9,0.99,0.984,0.992,0.912
128,H,15,9,0.99,0.984,0.992,0.912
128,H,16,9,0.99,0.984,0.992,0.912
128,H,17,9,0.99,0.984,0.992,0.912
128,H,18,9,0.99,0.984,0.992,0.912
128,H,19,9,0.99,0.984,0.992,0.912
128,S,1,0,0.202,0.304,0.334,0.156
128,S,2,0,0.368,0.436,0.396,0.178
128,S,3,0,0.542,0.486,0.466,0.214
128,S,4,0,0.646,0.554,0.5,0.25
128,S,5,0,0.648,0.506,0.514,0.24
128,S,6,0,0.634,0.568,0.554,0.324
128,S,7,0,0.616,0.572,0.574,0.316
128,S,8,0,0.628,0.588,0.59,0.316
128,S,9,0,0.61,0.582,0.606,0.33
128,S,10,0,0.614,0.616,0.582,0.328
128,S,11,0,0.614,0.596,0.596,0.326
128,S,12,0,0.614,0.588,0.558,0.326
128,S,13,0,0.614,0.598,0.594,0.326
128,S,14,0,0.614,0.6,0.582,0.326
128,S,15,0,0.614,0.582,0.606,0.326
128,S,16,0,0.614,0.604,0.594,0.326
128,S,17,0,0.614,0.59,0.604,0.326
128,S,18,0,0.614,0.588,0.59,0.326
128,S,19,0,0.614,0.592,0.574,0.326
128,S,1,1,0.24,0.334,0.298,0.244
128,S,2,1,0.42,0.462,0.41,0.246
128,S,3,1,0.584,0.554,0.502,0.344
128,S,4,1,0.618,0.568,0.534,0.47
128,S,5,1,0.64,0.572,0.532,0.544
128,S,6,1,0.626,0.606,0.578,0.524
128,S,7,1,0.616,0.588,0.616,0.5
128,S,8,1,0.626,0.618,0.65,0.442
128,S,9,1,0.62,0.6,0.618,0.448
128,S,10,1,0.618,0.642,0.618,0.442
128,S,11,1,0.618,0.646,0.62,0.442
128,S,12,1,0.618,0.65,0.648,0.442
128,S,13,1,0.618,0.636,0.62,0.442
128,S,14,1,0.618,0.648,0.638,0.442
128,S,15,1,0.618,0.63,0.634,0.442
128,S,16,1,0.618,0.648,0.638,0.442
128,S,17,1,0.618,0.644,0.624,0.442
128,S,18,1,0.618,0.636,0.632,0.442
128,S,19,1,0.618,0.63,0.626,0.442
128,S,1,2,0.306,0.388,0.406,0.302
128,S,2,2,0.446,0.466,0.464,0.372
128,S,3,2,0.572,0.508,0.488,0.476
128,S,4,2,0.66,0.566,0.592,0.498
128,S,5,2,0.67,0.606,0.604,0.528
128,S,6,2,0.674,0.618,0.616,0.58
128,S,7,2,0.646,0.632,0.624,0.59
128,S,8,2,0.664,0.644,0.644,0.582
128,S,9,2,0.652,0.66,0.636,0.592
128,S,10,2,0.652,0.616,0.628,0.592
128,S,11,2,0.652,0.64,0.636,0.592
128,S,12,2,0.65,0.65,0.616,0.592
128,S,13,2,0.65,0.652,0.656,0.592
128,S,14,2,0.65,0.626,0.648,0.592
128,S,15,2,0.65,0.634,0.654,0.592
128,S,16,2,0.65,0.62,0.636,0.592
128,S,17,2,0.65,0.61,0.638,0.592
128,S,18,2,0.65,0.624,0.638,0.592
128,S,19,2,0.65,0.634,0.634,0.592
128,S,1,3,0.236,0.266,0.214,0.164
128,S,2,3,0.372,0.372,0.37,0.168
128,S,3,3,0.496,0.422,0.422,0.16
128,S,4,3,0.592,0.478,0.462,0.232
128,S,5,3,0.606,0.536,0.508,0.314
128,S,6,3,0.584,0.564,0.548,0.362
128,S,7,3,0.602,0.544,0.554,0.416
128,S,8,3,0.598,0.548,0.574,0.426
128,S,9,3,0.606,0.566,0.57,0.438
128,S,10,3,0.604,0.554,0.59,0.442
128,S,11,3,0.59,0.56,0.588,0.438
128,S,12,3,0.59,0.602,0.56,0.442
128,S,13,3,0.59,0.608,0.606,0.44
128,S,14,3,0.588,0.598,0.588,0.44
128,S,15,3,0.588,0.59,0.574,0.44
128,S,16,3,0.588,0.572,0.584,0.44
128,S,17,3,0.588,0.558,0.61,0.44
128,S,18,3,0.588,0.574,0.594,0.44
128,S,19,3,0.588,0.564,0.6,0.44
128,S,1,4,0.28,0.34,0.354,0.294
128,S,2,4,0.454,0.402,0.438,0.318
128,S,3,4,0.564,0.506,0.516,0.322
128,S,4,4,0.634,0.532,0.524,0.394
128,S,5,4,0.664,0.518,0.548,0.44
128,S,6,4,0.664,0.568,0.576,0.496
128,S,7,4,0.652,0.574,0.592,0.544
128,S,8,4,0.638,0.58,0.616,0.524
128,S,9,4,0.638,0.588,0.638,0.534
128,S,10,4,0.638,0.6,0.606,0.53
128,S,11,4,0.636,0.566,0.614,0.53
128,S,12,4,0.636,0.604,0.61,0.532
128,S,13,4,0.636,0.606,0.648,0.532
128,S,14,4,0.638,0.622,0.608,0.532
128,S,15,4,0.638,0.626,0.626,0.532
128,S,16,4,0.638,0.612,0.636,0.532
128,S,17,4,0.638,0.612,0.626,0.532
128,S,18,4,0.638,0.622,0.626,0.532
128,S,19,4,0.638,0.622,0.626,0.532
128,S,1,5,0.284,0.41,0.374,0.308
128,S,2,5,0.494,0.43,0.464,0.346
128,S,3,5,0.544,0.456,0.51,0.35
128,S,4,5,0.622,0.544,0.526,0.368
128,S,5,5,0.656,0.57,0.542,0.354
128,S,6,5,0.672,0.588,0.564,0.354
128,S,7,5,0.676,0.568,0.588,0.45
128,S,8,5,0.686,0.586,0.632,0.474
128,S,9,5,0.68,0.6,0.62,0.442
128,S,10,5,0.68,0.63,0.634,0.392
128,S,11,5,0.68,0.634,0.622,0.42
128,S,12,5,0.682,0.622,0.62,0.412
128,S,13,5,0.682,0.618,0.646,0.422
128,S,14,5,0.682,0.606,0.644,0.43
128,S,15,5,0.682,0.612,0.63,0.43
128,S,16,5,0.682,0.612,0.636,0.43
128,S,17,5,0.682,0.604,0.646,0.43
128,S,18,5,0.682,0.592,0.65,0.43
128,S,19,5,0.682,0.592,0.652,0.43
128,S,1,6,0.3,0.352,0.334,0.286
128,S,2,6,0.382,0.442,0.396,0.308
128,S,3,6,0.518,0.464,0.482,0.328
128,S,4,6,0.606,0.506,0.532,0.35
128,S,5,6,0.668,0.538,0.544,0.29
128,S,6,6,0.656,0.536,0.576,0.366
128,S,7,6,0.632,0.606,0.58,0.362
128,S,8,6,0.636,0.598,0.58,0.416
128,S,9,6,0.63,0.614,0.614,0.462
128,S,10,6,0.632,0.624,0.616,0.45
128,S,11,6,0.634,0.61,0.598,0.452
128,S,12,6,0.632,0.594,0.62,0.462
128,S,13,6,0.632,0.61,0.636,0.466
128,S,14,6,0.632,0.59,0.624,0.466
128,S,15,6,0.632,0.6,0.606,0.466
128,S,16,6,0.632,0.602,0.614,0.466
128,S,17,6,0.632,0.614,0.606,0.466
128,S,18,6,0.632,0.614,0.622,0.466
128,S,19,6,0.632,0.624,0.616,0.466
128,S,1,7,0.32,0.412,0.42,0.242
128,S,2,7,0.506,0.468,0.446,0.3
128,S,3,7,0.662,0.53,0.482,0.38
128,S,4,7,0.706,0.544,0.576,0.512
128,S,5,7,0.74,0.598,0.606,0.578
128,S,6,7,0.704,0.618,0.644,0.582
128,S,7,7,0.704,0.654,0.666,0.574
128,S,8,7,0.698,0.654,0.656,0.582
128,S,9,7,0.694,0.658,0.652,0.582
128,S,10,7,0.692,0.676,0.686,0.586
128,S,11,7,0.692,0.692,0.678,0.586
128,S,12,7,0.692,0.662,0.684,0.586
128,S,13,7,0.692,0.658,0.664,0.586
128,S,14,7,0.692,0.666,0.664,0.586
128,S,15,7,0.692,0.64,0.68,0.586
128,S,16,7,0.692,0.656,0.678,0.586
128,S,17,7,0.692,0.668,0.686,0.586
128,S,18,7,0.692,0.658,0.68,0.586
128,S,19,7,0.692,0.65,0.672,0.586
128,S,1,8,0.352,0.396,0.368,0.286
128,S,2,8,0.454,0.412,0.42,0.308
128,S,3,8,0.55,0.44,0.48,0.294
128,S,4,8,0.606,0.48,0.544,0.364
128,S,5,8,0.642,0.542,0.544,0.478
128,S,6,8,0.63,0.598,0.572,0.488
128,S,7,8,0.668,0.598,0.596,0.498
128,S,8,8,0.658,0.594,0.614,0.492
128,S,9,8,0.654,0.61,0.61,0.506
128,S,10,8,0.648,0.618,0.616,0.506
128,S,11,8,0.646,0.624,0.62,0.506
128,S,12,8,0.646,0.624,0.61,0.506
128,S,13,8,0.648,0.62,0.596,0.506
128,S,14,8,0.648,0.638,0.636,0.506
128,S,15,8,0.648,0.618,0.606,0.506
128,S,16,8,0.648,0.626,0.632,0.506
128,S,17,8,0.648,0.64,0.62,0.506
128,S,18,8,0.648,0.632,0.622,0.506
128,S,19,8,0.648,0.638,0.624,0.506
128,S,1,9,0.28,0.378,0.352,0.27
128,S,2,9,0.392,0.424,0.418,0.33
128,S,3,9,0.532,0.462,0.464,0.438
128,S,4,9,0.602,0.524,0.504,0.444
128,S,5,9,0.672,0.518,0.564,0.418
128,S,6,9,0.664,0.582,0.598,0.436
128,S,7,9,0.656,0.596,0.616,0.436
128,S,8,9,0.64,0.638,0.626,0.436
128,S,9,9,0.644,0.604,0.638,0.436
128,S,10,9,0.644,0.608,0.652,0.432
128,S,11,9,0.646,0.602,0.63,0.432
128,S,12,9,0.646,0.61,0.636,0.432
128,S,13,9,0.646,0.622,0.624,0.432
128,S,14,9,0.646,0.602,0.618,0.432
128,S,15,9,0.646,0.616,0.638,0.432
128,S,16,9,0.646,0.606,0.63,0.432
128,S,17,9,0.646,0.62,0.632,0.432
128,S,18,9,0.646,0.614,0.622,0.432
128,S,19,9,0.646,0.596,0.622,0.432
128,HH,1,0,0.554,0.614,0.674,0.436
128,HH,2,0,0.812,0.846,0.846,0.66
128,HH,3,0,0.894,0.916,0.914,0.724
128,HH,4,0,0.922,0.91,0.944,0.792
128,HH,5,0,0.948,0.948,0.968,0.796
128,HH,6,0,0.968,0.952,0.972,0.802
128,HH,7,0,0.966,0.942,0.97,0.788
128,HH,8,0,0.952,0.96,0.974,0.782
128,HH,9,0,0.958,0.95,0.984,0.778
128,HH,10,0,0.96,0.96,0.98,0.778
128,HH,11,0,0.97,0.944,0.982,0.778
128,HH,12,0,0.97,0.944,0.974,0.778
128,HH,13,0,0.97,0.944,0.976,0.778
128,HH,14,0,0.97,0.944,0.976,0.778
128,HH,15,0,0.97,0.944,0.976,0.778
128,HH,16,0,0.97,0.944,0.976,0.778
128,HH,17,0,0.97,0.944,0.976,0.778
128,HH,18,0,0.97,0.944,0.976,0.778
128,HH,19,0,0.97,0.944,0.976,0.778
128,HH,1,1,0.528,0.462,0.47,0.392
128,HH,2,1,0.782,0.714,0.714,0.572
128,HH,3,1,0.874,0.808,0.846,0.746
128,HH,4,1,0.898,0.892,0.9,0.812
128,HH,5,1,0.922,0.914,0.942,0.81
128,HH,6,1,0.934,0.924,0.94,0.81
128,HH,7,1,0.934,0.924,0.942,0.79
128,HH,8,1,0.934,0.92,0.936,0.782
128,HH,9,1,0.928,0.93,0.94,0.766
128,HH,10,1,0.93,0.926,0.94,0.764
128,HH,11,1,0.928,0.922,0.932,0.764
128,HH,12,1,0.928,0.922,0.932,0.764
128,HH,13,1,0.926,0.922,0.924,0.764
128,HH,14,1,0.924,0.922,0.924,0.764
128,HH,15,1,0.924,0.922,0.924,0.764
128,HH,16,1,0.924,0.922,0.924,0.764
128,HH,17,1,0.924,0.922,0.924,0.764
128,HH,18,1,0.924,0.922,0.924,0.764
128,HH,19,1,0.924,0.922,0.924,0.764
128,HH,1,2,0.596,0.51,0.548,0.502
128,HH,2,2,0.74,0.708,0.702,0.578
128,HH,3,2,0.836,0.836,0.836,0.69
128,HH,4,2,0.882,0.878,0.9,0.782
128,HH,5,2,0.888,0.932,0.924,0.774
128,HH,6,2,0.906,0.926,0.946,0.772
128,HH,7,2,0.894,0.94,0.946,0.76
128,HH,8,2,0.89,0.922,0.94,0.736
128,HH,9,2,0.888,0.92,0.946,0.734
128,HH,10,2,0.886,0.922,0.946,0.732
128,HH,11,2,0.88,0.92,0.938,0.726
128,HH,12,2,0.874,0.926,0.942,0.724
128,HH,13,2,0.874,0.922,0.944,0.724
128,HH,14,2,0.874,0.922,0.944,0.724
128,HH,15,2,0.874,0.922,0.944,0.724
128,HH,16,2,0.874,0.922,0.944,0.724
128,HH,17,2,0.874,0.922,0.944,0.724
128,HH,18,2,0.874,0.922,0.944,0.724
128,HH,19,2,0.874,0.922,0.944,0.724
128,HH,1,3,0.472,0.482,0.498,0.412
128,HH,2,3,0.594,0.594,0.598,0.556
128,HH,3,3,0.75,0.688,0.706,0.654
128,HH,4,3,0.828,0.812,0.84,0.716
128,HH,5,3,0.856,0.86,0.876,0.734
128,HH,6,3,0.882,0.888,0.898,0.736
128,HH,7,3,0.878,0.896,0.914,0.71
128,HH,8,3,0.884,0.908,0.906,0.688
128,HH,9,3,0.896,0.916,0.91,0.676
128,HH,10,3,0.89,0.902,0.916,0.658
128,HH,11,3,0.884,0.914,0.916,0.658
128,HH,12,3,0.882,0.9,0.906,0.658
128,HH,13,3,0.882,0.9,0.91,0.658
128,HH,14,3,0.882,0.9,0.91,0.658
128,HH,15,3,0.884,0.9,0.91,0.658
128,HH,16,3,0.884,0.9,0.91,0.658
128,HH,17,3,0.884,0.9,0.91,0.658
128,HH,18,3,0.884,0.9,0.91,0.658
128,HH,19,3,0.884,0.9,0.91,0.658
128,HH,1,4,0.538,0.536,0.54,0.404
128,HH,2,4,0.678,0.662,0.67,0.584
128,HH,3,4,0.73,0.734,0.758,0.636
128,HH,4,4,0.842,0.856,0.882,0.68
128,HH,5,4,0.872,0.908,0.912,0.74
128,HH,6,4,0.892,0.92,0.938,0.756
128,HH,7,4,0.9,0.942,0.924,0.746
128,HH,8,4,0.908,0.93,0.946,0.754
128,HH,9,4,0.904,0.92,0.942,0.754
128,HH,10,4,0.91,0.918,0.946,0.744
128,HH,11,4,0.904,0.922,0.96,0.746
128,HH,12,4,0.904,0.922,0.96,0.746
128,HH,13,4,0.904,0.922,0.96,0.746
128,HH,14,4,0.904,0.922,0.96,0.746
128,HH,15,4,0.904,0.922,0.96,0.746
128,HH,16,4,0.904,0.922,0.96,0.746
128,HH,17,4,0.904,0.922,0.96,0.746
128,HH,18,4,0.904,0.922,0.96,0.746
128,HH,19,4,0.904,0.922,0.96,0.746
128,HH,1,5,0.586,0.5,0.56,0.458
128,HH,2,5,0.71,0.612,0.666,0.514
128,HH,3,5,0.796,0.786,0.848,0.672
128,HH,4,5,0.912,0.906,0.904,0.756
128,HH,5,5,0.932,0.924,0.932,0.794
128,HH,6,5,0.944,0.934,0.936,0.802
128,HH,7,5,0.94,0.938,0.952,0.782
128,HH,8,5,0.94,0.928,0.946,0.774
128,HH,9,5,0.936,0.924,0.956,0.744
128,HH,10,5,0.934,0.904,0.954,0.732
128,HH,11,5,0.922,0.912,0.954,0.73
128,HH,12,5,0.92,0.912,0.956,0.73
128,HH,13,5,0.92,0.912,0.956,0.73
128,HH,14,5,0.92,0.912,0.956,0.73
128,HH,15,5,0.92,0.912,0.956,0.73
128,HH,16,5,0.92,0.912,0.956,0.73
128,HH,17,5,0.92,0.912,0.956,0.73
128,HH,18,5,0.92,0.912,0.956,0.73
128,HH,19,5,0.92,0.912,0.956,0.73
128,HH,1,6,0.568,0.524,0.546,0.336
128,HH,2,6,0.71,0.672,0.712,0.566
128,HH,3,6,0.736,0.768,0.786,0.632
128,HH,4,6,0.79,0.824,0.874,0.75
128,HH,5,6,0.832,0.882,0.888,0.74
128,HH,6,6,0.842,0.886,0.894,0.76
128,HH,7,6,0.854,0.904,0.912,0.756
128,HH,8,6,0.866,0.872,0.902,0.74
128,HH,9,6,0.864,0.902,0.926,0.732
128,HH,10,6,0.86,0.894,0.908,0.722
128,HH,11,6,0.852,0.9,0.894,0.72
128,HH,12,6,0.85,0.896,0.9,0.716
128,HH,13,6,0.844,0.896,0.91,0.716
128,HH,14,6,0.844,0.896,0.906,0.716
128,HH,15,6,0.844,0.896,0.906,0.716
128,HH,16,6,0.844,0.896,0.906,0.716
128,HH,17,6,0.844,0.896,0.906,0.716
128,HH,18,6,0.844,0.896,0.906,0.716
128,HH,19,6,0.844,0.896,0.906,0.716
128,HH,1,7,0.51,0.466,0.516,0.484
128,HH,2,7,0.698,0.67,0.712,0.634
128,HH,3,7,0.802,0.79,0.758,0.704
128,HH,4,7,0.852,0.866,0.836,0.768
128,HH,5,7,0.88,0.908,0.888,0.79
128,HH,6,7,0.88,0.934,0.926,0.774
128,HH,7,7,0.9,0.922,0.928,0.772
128,HH,8,7,0.886,0.916,0.91,0.754
128,HH,9,7,0.9,0.932,0.922,0.73
128,HH,10,7,0.892,0.916,0.91,0.728
128,HH,11,7,0.886,0.916,0.892,0.726
128,HH,12,7,0.89,0.916,0.912,0.726
128,HH,13,7,0.89,0.916,0.912,0.726
128,HH,14,7,0.89,0.916,0.912,0.726
128,HH,15,7,0.89,0.916,0.912,0.726
128,HH,16,7,0.89,0.916,0.912,0.726
128,HH,17,7,0.89,0.916,0.912,0.726
128,HH,18,7,0.89,0.916,0.912,0.726
128,HH,19,7,0.89,0.916,0.912,0.726
128,HH,1,8,0.56,0.476,0.582,0.454
128,HH,2,8,0.684,0.678,0.674,0.58
128,HH,3,8,0.76,0.784,0.792,0.686
128,HH,4,8,0.85,0.878,0.888,0.752
128,HH,5,8,0.878,0.894,0.924,0.774
128,HH,6,8,0.894,0.932,0.946,0.75
128,HH,7,8,0.894,0.93,0.956,0.78
128,HH,8,8,0.906,0.928,0.954,0.772
128,HH,9,8,0.892,0.936,0.946,0.762
128,HH,10,8,0.89,0.936,0.94,0.766
128,HH,11,8,0.888,0.924,0.942,0.768
128,HH,12,8,0.89,0.926,0.94,0.768
128,HH,13,8,0.89,0.926,0.94,0.768
128,HH,14,8,0.89,0.926,0.94,0.768
128,HH,15,8,0.89,0.926,0.94,0.768
128,HH,16,8,0.89,0.926,0.94,0.768
128,HH,17,8,0.89,0.926,0.94,0.768
128,HH,18,8,0.89,0.926,0.94,0.768
128,HH,19,8,0.89,0.926,0.94,0.768
128,HH,1,9,0.426,0.338,0.43,0.344
128,HH,2,9,0.676,0.62,0.674,0.456
128,HH,3,9,0.798,0.786,0.812,0.634
128,HH,4,9,0.872,0.866,0.882,0.682
128,HH,5,9,0.888,0.878,0.908,0.726
128,HH,6,9,0.906,0.92,0.916,0.762
128,HH,7,9,0.91,0.92,0.914,0.742
128,HH,8,9,0.898,0.91,0.918,0.71
128,HH,9,9,0.906,0.9,0.914,0.69
128,HH,10,9,0.914,0.88,0.926,0.69
128,HH,11,9,0.91,0.888,0.928,0.682
128,HH,12,9,0.914,0.878,0.926,0.68
128,HH,13,9,0.916,0.876,0.926,0.68
128,HH,14,9,0.916,0.876,0.92,0.68
