dataset	signature	seed	product_rf_f1-micro	single_manifold_rf_f1-micro	sklearn_rf_f1-micro	tangent_rf_f1-micro	product_rf_f1-macro	single_manifold_rf_f1-macro	sklearn_rf_f1-macro	tangent_rf_f1-macro	product_rf_accuracy	single_manifold_rf_accuracy	sklearn_rf_accuracy	tangent_rf_accuracy	product_rf_time	single_manifold_rf_time	sklearn_rf_time	tangent_rf_time
gaussian	HH4	535	0.68	0.405	0.6	0.625	0.5762089044362442	0.4202365963611668	0.4141860190269134	0.5089480422557389	0.68	0.405	0.6	0.625	0.1132051944732666	5.869563341140747	0.03197431564331055	0.03659510612487793
gaussian	HH4	536	0.505	0.27	0.485	0.485	0.34580263181908566	0.2373418992061322	0.34198054344540796	0.3588515698860526	0.505	0.27	0.485	0.485	0.11218881607055664	7.525927305221558	0.032756805419921875	0.03777194023132324
gaussian	HH4	537	0.48	0.375	0.46	0.48	0.44341298218372016	0.3107797057483661	0.414183406794116	0.4478015375660303	0.48	0.375	0.46	0.48	0.11413908004760742	7.21737003326416	0.0328984260559082	0.03352761268615723
gaussian	HH4	538	0.535	0.38	0.515	0.53	0.32289149906403725	0.3403915433590685	0.2761520835093852	0.3238843076480149	0.535	0.38	0.515	0.53	0.11283254623413086	7.167668104171753	0.03397631645202637	0.03504586219787598
gaussian	HH4	539	0.645	0.42	0.655	0.605	0.5601812644574545	0.4405085192176956	0.5296336803660174	0.48127412473862324	0.645	0.42	0.655	0.605	0.11376070976257324	6.923787593841553	0.03600120544433594	0.03495383262634277
gaussian	HH4	540	0.775	0.51	0.695	0.66	0.5592570666443767	0.42507589052007166	0.4492526508132551	0.43620879450984895	0.775	0.51	0.695	0.66	0.1147623062133789	5.69615912437439	0.03277254104614258	0.03502774238586426
gaussian	SS4	541	0.44	0.34	0.485	0.465	0.4020650930780346	0.30386478044788945	0.41456744475639296	0.3442295002042425	0.44	0.34	0.485	0.465	0.10181999206542969	6.723259925842285	0.032896995544433594	0.03404116630554199
gaussian	SS4	542	0.59	0.53	0.6	0.515	0.40636702002599256	0.39208328062553616	0.3997327628353594	0.3279787287831095	0.59	0.53	0.6	0.515	0.1039576530456543	5.11376428604126	0.03291201591491699	0.03346395492553711
gaussian	SS4	543	0.38	0.415	0.48	0.44	0.32439308270778683	0.3358471680208133	0.40643410600605334	0.3310382606428894	0.38	0.415	0.48	0.44	0.1025993824005127	6.005221605300903	0.032970428466796875	0.036394596099853516
gaussian	SS4	544	0.385	0.325	0.435	0.39	0.26470850917163946	0.2805278774079152	0.3461832310748174	0.25256075138066303	0.385	0.325	0.435	0.39	0.10301375389099121	6.685831785202026	0.03166484832763672	0.03403353691101074
gaussian	SS4	545	0.555	0.4	0.51	0.545	0.3142538223183384	0.2784170193054737	0.27694762675773676	0.29450925106884857	0.555	0.4	0.51	0.545	0.10253453254699707	6.2635650634765625	0.03183603286743164	0.034491539001464844
gaussian	SS4	546	0.54	0.47	0.575	0.56	0.2860771859485297	0.3547428107169194	0.2987058317302825	0.2774072995932826	0.54	0.47	0.575	0.56	0.1026155948638916	5.848709583282471	0.03283214569091797	0.17003321647644043
gaussian	SS4	547	0.545	0.44	0.535	0.585	0.24263008104124587	0.2939377268003712	0.24756581367878858	0.26352594092727283	0.545	0.44	0.535	0.585	0.10155844688415527	5.783086061477661	0.03343772888183594	0.03424954414367676
gaussian	SS4	548	0.54	0.345	0.555	0.505	0.46443620407937136	0.29108481892089144	0.4591587484578942	0.40727943931068933	0.54	0.345	0.555	0.505	0.10238885879516602	6.135932207107544	0.032730817794799805	0.034894466400146484
gaussian	SS4	549	0.425	0.375	0.475	0.42	0.29557695862422706	0.3230456188008326	0.308385845166889	0.2865122721511282	0.425	0.375	0.475	0.42	0.10282039642333984	6.831297159194946	0.03226280212402344	0.03436017036437988
gaussian	SS4	550	0.46	0.265	0.415	0.42	0.2726618671341874	0.1559092593989619	0.22505857299648308	0.22450236353778713	0.46	0.265	0.415	0.42	0.10174870491027832	6.294620752334595	0.03272747993469238	0.03309154510498047
gaussian	SS4	551	0.505	0.385	0.535	0.62	0.3782519022794316	0.3772970206545341	0.44533282355705417	0.5667751197417518	0.505	0.385	0.535	0.62	0.10183954238891602	6.246428966522217	0.0346372127532959	0.03490328788757324
gaussian	SS4	552	0.505	0.475	0.52	0.42	0.3357930672268908	0.4284095574384491	0.3598976527436607	0.26304971855497694	0.505	0.475	0.52	0.42	0.1029195785522461	5.924596309661865	0.03286123275756836	0.03618359565734863
gaussian	SS4	553	0.57	0.425	0.59	0.535	0.35487747338477704	0.3133137217914559	0.3705092718355759	0.3219265095176636	0.57	0.425	0.59	0.535	0.10095953941345215	5.737675428390503	0.031751394271850586	0.0345304012298584
gaussian	SS4	554	0.515	0.26	0.525	0.51	0.31807507968222254	0.2007384033057455	0.31566050065346335	0.30226444724845003	0.515	0.26	0.525	0.51	0.10266232490539551	6.4817259311676025	0.034259796142578125	0.03607892990112305
gaussian	SS4	555	0.555	0.27	0.475	0.545	0.3721554272818318	0.2106428716211325	0.31266125767455555	0.35996782144987394	0.555	0.27	0.475	0.545	0.10200810432434082	6.310544729232788	0.032700300216674805	0.034287452697753906
gaussian	SS4	556	0.5	0.435	0.56	0.505	0.28924789397872425	0.3367630022781565	0.3745102004267159	0.28230564567119376	0.5	0.435	0.56	0.505	0.10111260414123535	5.65074896812439	0.033441781997680664	0.03513145446777344
gaussian	SS4	557	0.515	0.39	0.465	0.41	0.41829258540051806	0.3348907786295696	0.39948078368551637	0.303846052233149	0.515	0.39	0.465	0.41	0.10175323486328125	6.571412563323975	0.03394007682800293	0.03719472885131836
gaussian	SS4	558	0.465	0.24	0.455	0.45	0.27486548445114356	0.1976653571210988	0.2733225301574645	0.25793439993176454	0.465	0.24	0.455	0.45	0.10175085067749023	6.481162071228027	0.033188819885253906	0.036339759826660156
gaussian	SS4	559	0.445	0.345	0.44	0.47	0.2816390430251816	0.26273309406532575	0.27605408036024437	0.2839947440623475	0.445	0.345	0.44	0.47	0.10149407386779785	6.586731672286987	0.03273320198059082	0.03417468070983887
gaussian	SS4	560	0.49	0.38	0.465	0.43	0.3231385786574466	0.3057691105821486	0.29429884808174284	0.27560778932252283	0.49	0.38	0.465	0.43	0.1017143726348877	6.386260271072388	0.03225994110107422	0.03479433059692383
gaussian	SS4	561	0.43	0.32	0.47	0.49	0.28309691092529765	0.29326333102267166	0.30085752101094815	0.30466344133729195	0.43	0.32	0.47	0.49	0.10112738609313965	6.898096084594727	0.032553672790527344	0.03481268882751465
gaussian	SS4	562	0.445	0.33	0.44	0.425	0.31378989899506643	0.30013281820628146	0.26596524109042113	0.2541596838165465	0.445	0.33	0.44	0.425	0.10132050514221191	6.85524845123291	0.03349184989929199	0.03420424461364746
gaussian	SS4	563	0.425	0.365	0.505	0.405	0.26780588646114817	0.30979363474879973	0.32382603900626883	0.26481604609929077	0.425	0.365	0.505	0.405	0.10188770294189453	6.432378768920898	0.03321576118469238	0.03549671173095703
gaussian	SS4	564	0.43	0.275	0.405	0.37	0.28736691795202435	0.2501506252084073	0.22893651551120214	0.22593198469868914	0.43	0.275	0.405	0.37	0.10080718994140625	6.861103534698486	0.03293037414550781	0.03587198257446289
gaussian	SS4	565	0.47	0.385	0.55	0.465	0.32905513963797317	0.30506333994752444	0.41548263301225125	0.3328038495272378	0.47	0.385	0.55	0.465	0.10086536407470703	6.301107406616211	0.0329892635345459	0.034075260162353516
gaussian	SS4	566	0.495	0.49	0.505	0.46	0.3812799964888065	0.4498448540090816	0.3632403401430544	0.3003827241668835	0.495	0.49	0.505	0.46	0.10122966766357422	5.843457937240601	0.03291749954223633	0.03398871421813965
gaussian	SS4	567	0.61	0.43	0.605	0.615	0.225559043842256	0.18633791283998052	0.20708793894277766	0.22272727272727272	0.61	0.43	0.605	0.615	0.10133028030395508	5.024291515350342	0.03267788887023926	0.03590750694274902
gaussian	SS4	568	0.585	0.515	0.585	0.58	0.48963269999280123	0.43504188712522046	0.45887479179332713	0.44568467358513636	0.585	0.515	0.585	0.58	0.1040799617767334	5.32784104347229	0.03348731994628906	0.03610849380493164
gaussian	SS4	569	0.455	0.3	0.465	0.455	0.29801767676767676	0.23300316235393376	0.30158610769075883	0.2759180042455217	0.455	0.3	0.465	0.455	0.10143685340881348	6.675867795944214	0.03237509727478027	0.0355069637298584
gaussian	SS4	570	0.525	0.36	0.5	0.505	0.3437118271837037	0.30390142334333314	0.361919030458033	0.36645596922946155	0.525	0.36	0.5	0.505	0.1019890308380127	6.04850172996521	0.0328526496887207	0.0340733528137207
gaussian	HS4	571	0.555	0.355	0.575	0.56	0.4288839403902074	0.3292352339741894	0.3651235665223954	0.3431943763393992	0.555	0.355	0.575	0.56	0.10941267013549805	5.971038103103638	0.03321027755737305	0.03444552421569824
gaussian	HS4	572	0.59	0.51	0.635	0.64	0.3263613778844871	0.33039996938202476	0.35923560475832916	0.35401919331909404	0.59	0.51	0.635	0.64	0.10732817649841309	5.364659070968628	0.032430410385131836	0.03432798385620117
gaussian	HS4	573	0.42	0.37	0.405	0.42	0.2984846537490508	0.34627736771300766	0.2575069130216189	0.29825742176988423	0.42	0.37	0.405	0.42	0.10784482955932617	6.731417417526245	0.03221249580383301	0.035538673400878906
gaussian	HS4	574	0.64	0.455	0.655	0.625	0.4875814451012527	0.3575674965300344	0.5012936412392934	0.46602110570519467	0.64	0.455	0.655	0.625	0.10837078094482422	6.503445625305176	0.0332944393157959	0.03694748878479004
gaussian	HS4	575	0.505	0.36	0.42	0.445	0.4109381081807552	0.30258733675397986	0.344041453110856	0.36569314215374	0.505	0.36	0.42	0.445	0.1124885082244873	6.646306276321411	0.03385114669799805	0.03500795364379883
gaussian	HS4	576	0.535	0.315	0.54	0.555	0.2953834443490979	0.24310663246914635	0.3085877222443021	0.35171927361206295	0.535	0.315	0.54	0.555	0.10698676109313965	6.655334949493408	0.03280234336853027	0.034424781799316406
gaussian	HS4	577	0.495	0.345	0.435	0.475	0.440131957140943	0.34576319964499613	0.34577302824329076	0.3763530098835466	0.495	0.345	0.435	0.475	0.11219978332519531	6.67364764213562	0.03372693061828613	0.03499960899353027
gaussian	HS4	578	0.45	0.35	0.51	0.435	0.36797913397209026	0.34527949241185574	0.41053222990911087	0.3186024940424651	0.45	0.35	0.51	0.435	0.11061835289001465	7.103811264038086	0.0326080322265625	0.03430938720703125
gaussian	HS4	579	0.575	0.47	0.595	0.56	0.33715455450899207	0.34020718864468863	0.3646173412594418	0.2956302355087072	0.575	0.47	0.595	0.56	0.10913300514221191	5.880539655685425	0.03252887725830078	0.034394025802612305
gaussian	HS4	580	0.545	0.37	0.51	0.505	0.4688022050449154	0.3658879158430677	0.4262990429217549	0.4304301752778096	0.545	0.37	0.51	0.505	0.10676193237304688	6.788527011871338	0.032712459564208984	0.03625202178955078
gaussian	HS4	581	0.625	0.43	0.555	0.54	0.4874565003196964	0.3726300172388467	0.43675128588020573	0.4213846454641742	0.625	0.43	0.555	0.54	0.10947799682617188	6.301245212554932	0.033257246017456055	0.03432583808898926
gaussian	HS4	582	0.555	0.43	0.52	0.55	0.3848486799347631	0.4263270514275489	0.3760215564162932	0.40059286565585295	0.555	0.43	0.52	0.55	0.10787487030029297	6.75688910484314	0.032415151596069336	0.03593111038208008
gaussian	HS4	583	0.665	0.415	0.655	0.64	0.32903565434913395	0.3221695349635265	0.3387904272681962	0.3165692887754096	0.665	0.415	0.655	0.64	0.1088259220123291	5.71291971206665	0.0328521728515625	0.034369468688964844
gaussian	HS4	584	0.6	0.39	0.53	0.485	0.4665361798009184	0.40720586784223933	0.4074697209673963	0.3517240876900163	0.6	0.39	0.53	0.485	0.10966825485229492	6.375210523605347	0.032305002212524414	0.03432488441467285
gaussian	HS4	585	0.385	0.275	0.405	0.375	0.26223970659617724	0.2310117837776447	0.31843930648278473	0.29297854106677634	0.385	0.275	0.405	0.375	0.10955667495727539	7.46817946434021	0.032074928283691406	0.03565263748168945
gaussian	HS4	586	0.58	0.5	0.575	0.565	0.383954027309513	0.35058487431924945	0.36645969558267943	0.34898867336147055	0.58	0.5	0.575	0.565	0.11158299446105957	5.666123867034912	0.03331613540649414	0.036158084869384766
gaussian	HS4	587	0.555	0.37	0.545	0.515	0.36691528648404403	0.28878826764328813	0.34779596238207716	0.30759231911305646	0.555	0.37	0.545	0.515	0.10868668556213379	6.473013877868652	0.03231930732727051	0.03389310836791992
gaussian	HS4	588	0.515	0.355	0.5	0.525	0.3507798269581056	0.29097718839378617	0.3821793993859721	0.36531031653910323	0.515	0.355	0.5	0.525	0.10706949234008789	6.620846271514893	0.032225608825683594	0.03469204902648926
gaussian	HS4	589	0.74	0.45	0.66	0.68	0.5181999740557973	0.2931301858385192	0.4407930686264885	0.4597373949612457	0.74	0.45	0.66	0.68	0.10911083221435547	5.060625314712524	0.03253579139709473	0.03381538391113281
gaussian	HS4	590	0.635	0.55	0.705	0.67	0.43809458341483437	0.4156545160364688	0.5067369088361455	0.4667966442159991	0.635	0.55	0.705	0.67	0.10810995101928711	5.309115648269653	0.03470134735107422	0.037714242935180664
gaussian	HS4	591	0.605	0.45	0.58	0.58	0.40309514537902386	0.3514838634712616	0.3511967917140331	0.35755211723853775	0.605	0.45	0.58	0.58	0.10764670372009277	5.4360198974609375	0.03310060501098633	0.03408241271972656
gaussian	HS4	592	0.485	0.31	0.485	0.47	0.2969428128543702	0.29201680293414617	0.2923555786273655	0.2802761044176707	0.485	0.31	0.485	0.47	0.10731840133666992	7.293775320053101	0.03347325325012207	0.0352170467376709
gaussian	HS4	593	0.615	0.6	0.55	0.59	0.3465045188729399	0.4899281169736064	0.2896285905766417	0.3607427535380039	0.615	0.6	0.55	0.59	0.10503172874450684	5.060771942138672	0.0323331356048584	0.035282135009765625
gaussian	HS4	594	0.585	0.475	0.565	0.56	0.3922269394186808	0.3480881860776439	0.35149416915529	0.35062463763144	0.585	0.475	0.565	0.56	0.10785675048828125	5.737489700317383	0.0325772762298584	0.03371882438659668
gaussian	HS4	595	0.615	0.34	0.53	0.56	0.40691479396976826	0.28198722578399016	0.2875785917823329	0.30140632820017343	0.615	0.34	0.53	0.56	0.10375308990478516	6.295727729797363	0.03192281723022461	0.03796553611755371
gaussian	HS4	596	0.56	0.365	0.525	0.555	0.4862376926934854	0.3314906148713417	0.47286825017088174	0.488240136251015	0.56	0.365	0.525	0.555	0.10840582847595215	6.17657732963562	0.03261137008666992	0.033180952072143555
gaussian	HS4	597	0.66	0.5	0.61	0.62	0.36783397660946193	0.4048513686771166	0.29191477782046354	0.32006269739677246	0.66	0.5	0.61	0.62	0.1074972152709961	5.511138200759888	0.1622178554534912	0.03443765640258789
gaussian	HS4	598	0.46	0.295	0.525	0.47	0.4220270979737417	0.30299196061690536	0.4990422636236367	0.45401388362595263	0.46	0.295	0.525	0.47	0.10876727104187012	7.626770973205566	0.03480815887451172	0.03571820259094238
gaussian	HS4	599	0.505	0.29	0.41	0.45	0.42900425454605023	0.27592415247107593	0.3139165180202099	0.36635618897991246	0.505	0.29	0.41	0.45	0.10706472396850586	7.077816963195801	0.03239297866821289	0.0351719856262207
gaussian	HS4	600	0.665	0.635	0.665	0.605	0.4704937866507015	0.5859487204980844	0.4069087662597658	0.36114085318466227	0.665	0.635	0.665	0.605	0.10978007316589355	5.667783975601196	0.03238677978515625	0.03571772575378418
